代码,基金,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日,,,,,,手续费,,
009797,大成汇享一年持有混合C,DCHXYNCYHHC,2021-11-01,1.0687,1.0687,-0.07,-0.62,-0.44,5.27,5.81,6.45,,,4.82,6.87,2020-09-03,1,6.4971,,0.00%,,,,
009796,大成汇享一年持有混合A,DCHXYNCYHHA,2021-11-01,1.0737,1.0737,-0.07,-0.62,-0.42,5.39,6.03,6.89,,,5.16,7.37,2020-09-03,1,6.9209,1.20%,1.20%,99,1.20%,99,
009795,嘉实远见精选两年持有期混合,JSYJJXLNCYQHH,2021-11-01,0.9849,0.9849,-0.89,-0.03,-1.48,-7.72,-12.27,-1.57,,,-10.80,-1.51,2020-07-23,3,-2.8364,1.50%,0.15%,1,0.15%,1,
009789,富安达科技创新混合,FADKJCXHH,2021-11-01,1.2865,1.2865,0.46,-0.60,-0.01,-5.62,11.39,29.01,,,15.33,28.65,2020-09-18,1,24.8125,1.50%,0.15%,1,0.15%,1,
009785,安信尊享添利利率债C,AXZXTLLLZC,2021-11-01,1.0515,1.0515,0.09,0.18,-0.18,0.20,2.06,4.83,,,3.72,5.15,2020-08-24,1,4.9216,,0.00%,,,,
009784,安信尊享添利利率债A,AXZXTLLLZA,2021-11-01,1.0541,1.0541,0.09,0.18,-0.17,0.25,2.15,5.03,,,3.88,5.41,2020-08-24,1,5.1397,0.40%,0.04%,1,0.04%,1,
009783,富国兴泉回报12个月持有期混合C,FGXQHB12GYCYQHHC,2021-11-01,0.9655,0.9655,0.92,-2.85,-6.01,-10.19,-8.34,-0.75,,,-5.29,-3.45,2020-08-20,1,0.1417,,0.00%,,,,
009782,富国兴泉回报12个月持有期混合A,FGXQHB12GYCYQHHA,2021-11-01,0.9713,0.9713,0.92,-2.84,-5.97,-10.07,-8.11,-0.25,,,-4.90,-2.87,2020-08-20,1,0.6574,1.50%,0.15%,1,0.15%,1,
009781,南方产业优势两年混合C,NFCYYSLNHHC,2021-11-01,0.9348,0.9348,-0.62,0.07,2,-3.99,-9.07,-6.85,,,-10.68,-6.52,2020-08-14,3,-10.8239,,0.00%,,,,
009779,长信消费升级混合C,CXXFSJHHC,2021-11-01,0.8282,0.8782,-2.27,-1.50,-3.17,-6.20,-18.12,,,,-18.12,-13.16,2020-11-04,1,-11.408146,,0.00%,,,,
009778,长信消费升级混合A,CXXFSJHHA,2021-11-01,0.8332,0.8832,-2.26,-1.49,-3.12,-6.05,-17.87,,,,-17.71,-12.64,2020-11-04,1,-10.899158,1.50%,0.15%,1,0.15%,1,
009777,中欧阿尔法混合C,ZOAEFHHC,2021-11-01,1.1956,1.1956,-1.94,-0.33,3,-1.94,5.53,18.18,,,4.14,19.56,2020-08-20,1,15.7440,,0.00%,,,,
009776,中欧阿尔法混合A,ZOAEFHHA,2021-11-01,1.2028,1.2028,-1.92,-0.32,3.04,-1.81,5.81,18.77,,,4.58,20.28,2020-08-20,1,16.3279,1.50%,0.15%,1,0.15%,1,
009775,汇丰晋信中小盘低波动策略股票C,HFJXZXPDBDCLGPC,2021-11-01,1.0021,1.0021,0.43,-3.43,-4.91,0.21,1.25,2.17,,,6.74,0.21,2020-08-13,1,4.8545,,0.00%,,,,
009774,财通资管优选回报一年持有期混合,CTZGYXHBYNCYQHH,2021-11-01,1.0196,1.0196,-2.07,-2.64,-2.93,-9.59,-0.08,3.59,,,2,1.96,2020-09-02,1,2.9397,1.50%,0.15%,1,0.15%,1,
009767,安信平稳双利3个月持有混合C,AXPWSL3GYCYHHC,2021-11-01,1.0561,1.0561,-0.17,-1.29,-1,1.74,0.14,5.59,,,3.29,5.61,2020-09-03,1,6.6434,,0.00%,,,,
009766,安信平稳双利3个月持有混合A,AXPWSL3GYCYHHA,2021-11-01,1.0611,1.0611,-0.16,-1.27,-0.96,1.85,0.35,6.01,,,3.63,6.11,2020-09-03,1,7.0688,0.80%,0.08%,1,0.08%,1,
009764,惠升和悦债券C,HSHYZQC,2021-11-01,1.0937,1.5495,-0.08,0.13,-0.15,0.23,0.59,2.51,,,1.44,56.21,2020-07-07,1,2.5234,,0.00%,,,,
009763,惠升和悦债券A,HSHYZQA,2021-11-01,1.1787,1.6679,-0.08,0.13,-0.12,0.33,0.79,2.90,,,1.75,68.36,2020-07-07,1,2.9008,0.80%,0.08%,1,0.08%,1,
009762,国金国鑫发起C,GJGXFQC,2021-11-01,1.8798,2.3143,-0.22,1.35,5.95,1.26,-0.52,8.97,,,1.48,26.21,2020-07-01,1,4.4295,,0.00%,,,,
009758,富国可转债C,FGKZZC,2021-11-01,2.2460,2.2460,0.40,-0.13,-0.44,2.93,8.40,16.98,,,13.26,32.43,2020-06-24,1,14.9794,,0.00%,,,,
009755,景顺长城安鑫回报混合C,JSCCAXHBHHC,2021-11-01,1.0269,1.0269,-0.55,-2.64,-2.03,0.75,-1.70,1.53,,,-1.51,2.70,2020-07-10,1,3.9736,,0.00%,,,,
009752,大摩灵动优选债券,DMLDYXZQ,2021-11-01,1.0593,1.0593,0.08,0.14,0.20,0.27,2.28,5.56,,,4.77,5.93,2020-09-18,1,5.7089,0.80%,0.08%,1,0.08%,1,
009751,汇安价值蓝筹混合C,HAJZLCHHC,2021-11-01,1.2234,1.2234,-1.33,-0.68,3.81,1.33,5.55,21.12,,,8.76,22.34,2020-07-30,1,15.6635,,0.00%,,,,
009750,汇安价值蓝筹混合A,HAJZLCHHA,2021-11-01,1.2308,1.2308,-1.33,-0.67,3.83,1.43,5.79,21.70,,,9.18,23.08,2020-07-30,1,16.2128,1.50%,0.15%,1,0.15%,1,
009747,中科沃土沃鑫成长精选混合C,ZKWTWXCZJXHHC,2021-11-01,1.3628,1.3628,0.03,-1.22,0.26,3.84,4.81,13.62,,,5.94,32.14,2020-06-29,1,13.1375,,0.00%,,,,
009741,博时研究臻选持有期混合C,BSYJZXCYQHHC,2021-11-01,1.2447,1.2447,-1.25,-1.32,0.09,-6.31,5.39,23.56,,,13.14,24.47,2020-06-30,3,20.2253,,0.00%,,,,
009740,博时研究臻选持有期混合A,BSYJZXCYQHHA,2021-11-01,1.2531,1.2531,-1.25,-1.32,0.14,-6.19,5.66,24.18,,,13.63,25.31,2020-06-30,3,20.8313,1.20%,0.12%,1,0.12%,1,
009737,汇添富稳健收益混合C,HTFWJSYHHC,2021-11-01,0.9879,0.9879,-0.08,-0.58,1.05,-2.37,-3.25,-1.74,,,-3.53,-1.21,2020-07-23,1,-1.6397,,0.00%,,,,
009736,汇添富稳健收益混合A,HTFWJSYHHA,2021-11-01,0.9929,0.9929,-0.08,-0.58,1.08,-2.28,-3.06,-1.35,,,-3.21,-0.71,2020-07-23,1,-1.2411,1.20%,0.12%,1,0.12%,1,
009735,天弘增强回报债券E,THZQHBZQE,2021-11-01,1.2111,1.2111,0.17,0.42,0.35,2.03,8.39,12.46,,,11.02,21.11,2020-06-12,1,11.6823,,0.00%,,,,
009734,创金合信港股通大消费精选股票C,CJHXGGTDXFJXGPC,2021-11-01,0.8214,0.8214,-0.98,-4.01,-1.02,-7.61,-16.65,-13.25,,,-20.24,-17.86,2020-08-27,1,-14.0274,,0.00%,,,,
009733,创金合信港股通大消费精选股票A,CJHXGGTDXFJXGPA,2021-11-01,0.8282,0.8282,-0.98,-3.99,-0.97,-7.44,-16.35,-12.64,,,-19.77,-17.18,2020-08-27,1,-13.4226,1.50%,0.15%,1,0.15%,1,
009731,中信保诚安鑫回报债券C,ZXBCAXHBZQC,2021-11-01,1.0584,1.0584,-0.19,0.11,0.68,0.76,0.87,5.32,,,2.33,5.84,2020-07-29,1,4.4036,,0.00%,,,,
009730,中信保诚安鑫回报债券A,ZXBCAXHBZQA,2021-11-01,1.0638,1.0638,-0.19,0.12,0.72,0.87,1.07,5.75,,,2.67,6.38,2020-07-29,1,4.8168,0.80%,0.08%,1,0.08%,1,
009729,中银证券安泰债券C,ZYZQATZQC,2021-11-01,1.0567,1.0567,0.63,-0.44,0.64,-0.30,0.69,5.77,,,1.71,5.67,2020-07-29,1,5.8589,,0.00%,,,,
009728,中银证券安泰债券A,ZYZQATZQA,2021-11-01,1.0615,1.0615,0.64,-0.42,0.68,-0.21,0.87,6.15,,,2.02,6.15,2020-07-29,1,6.2232,0.80%,0.08%,1,0.08%,1,
009727,招商中证500等权重指数增强C,ZSZZ500DQZZSZQC,2021-11-01,1.2108,1.2108,0.98,-1.74,-2.91,3.34,14.40,,,,19.24,21.08,2020-12-23,1,24.26,,0.00%,,,,
009726,招商中证500等权重指数增强A,ZSZZ500DQZZSZQA,2021-11-01,1.2190,1.2190,0.99,-1.73,-2.85,3.54,14.85,,,,20.03,21.90,2020-12-23,1,25.06,1.50%,0.15%,1,0.15%,1,
009725,东方红优质甄选一年持有混合A,DFHYZZXYNCYHHA,2021-11-01,1.0247,1.1037,0.04,-0.14,0.11,2.10,2.54,9.35,,,6.66,10.56,2020-07-23,1,9.7333,0.80%,0.80%,99,0.80%,99,
009720,民生加银景气行业混合C,MSJYJQHYHHC,2021-11-01,5.2140,5.2140,-1.68,-0.10,0.27,-1.60,-3.77,10.19,,,-3.41,18.58,2020-09-10,1,9.3488,,0.00%,,,,
009717,博时恒盛持有期混合C,BSHSCYQHHC,2021-11-01,1.0129,1.0129,0.14,0.25,0.19,-0.60,0.82,1.31,,,-0.60,1.29,2020-07-31,1,1.1197,,0.00%,,,,
009716,博时恒盛持有期混合A,BSHSCYQHHA,2021-11-01,1.0186,1.0186,0.14,0.26,0.23,-0.49,1.04,1.77,,,-0.23,1.86,2020-07-31,1,1.5680,1.00%,0.10%,1,0.10%,1,
009714,华安聚优精选混合,HAJYJXHH,2021-11-01,0.9982,0.9982,-1.36,-3.69,-1.87,-4.86,-16.91,-5.11,,,-15.35,-0.18,2020-07-16,1,-1.2945,1.50%,0.15%,1,0.15%,1,
009709,民生加银策略精选混合C,MSJYCLJXHHC,2021-11-01,5.3910,5.3910,-1.23,-1.57,5.35,7.86,9.71,18.38,,,8.49,27.75,2020-09-10,1,14.5692,,0.00%,,,,
009708,工银新兴制造混合C,GYXXZZHHC,2021-11-01,1.5913,1.5913,0.56,1.25,4.13,7.33,20.53,59.34,,,27.22,59.13,2020-08-20,1,53.0566,,0.00%,,,,
009707,工银新兴制造混合A,GYXXZZHHA,2021-11-01,1.5989,1.5989,0.56,1.25,4.16,7.44,20.77,59.97,,,27.65,59.89,2020-08-20,1,53.6756,1.50%,0.15%,1,0.15%,1,
009706,民生加银城镇化混合C,MSJYCZHHHC,2021-11-01,2.4040,2.4040,-0.58,-3.99,-2.04,-3.80,-11.91,-0.95,,,-12.01,4.16,2020-09-10,1,-1.8363,,0.00%,,,,
009705,南方景气驱动混合C,NFJQQDHHC,2021-11-01,0.9404,0.9404,-2.17,-2.53,-0.03,-2.32,-12.76,-8.26,,,-15.85,-5.96,2020-08-04,1,-5.3339,,0.00%,,,,
009704,南方景气驱动混合A,NFJQQDHHA,2021-11-01,0.9475,0.9475,-2.17,-2.52,0.02,-2.16,-12.49,-7.70,,,-15.42,-5.25,2020-08-04,1,-4.7694,1.50%,0.15%,1,0.15%,1,
009701,长江添利混合C,CJTLHHC,2021-11-01,1.1174,1.1174,0.35,0.49,1.54,1.96,1.79,11.13,,,5.37,11.74,2020-08-06,1,9.2747,,0.00%,,,,
009700,长江添利混合A,CJTLHHA,2021-11-01,1.1229,1.1229,0.35,0.50,1.56,2.06,2,11.58,,,5.71,12.29,2020-08-06,1,9.7129,1.20%,0.12%,1,0.12%,1,
009688,万家鑫动力月月购一年滚动混合,WJXDLYYGYNGDHH,2021-11-01,1.0546,1.0546,0.75,,0.38,1.55,-3.59,3.24,,,-6.53,5.46,2020-06-18,1,-1.4141,1.50%,0.15%,1,0.15%,1,
009678,浙商智多益稳健一年持有期混合C,ZSZDYWJYNCYQHHC,2021-11-01,1.0097,1.0097,-0.12,-0.51,-1.11,0.05,0.76,,,,,0.97,2021-01-29,3,1.38,,0.00%,,,,
009677,浙商智多益稳健一年持有期混合A,ZSZDYWJYNCYQHHA,2021-11-01,1.0128,1.0128,-0.11,-0.50,-1.06,0.16,0.97,,,,,1.28,2021-01-29,3,1.67,1.00%,0.10%,1,0.10%,1,
009672,平安恒泽混合C,PAHZHHC,2021-11-01,1.0919,1.0919,0.25,0.64,0.66,0.04,4.20,9.62,,,5.50,9.19,2020-07-15,1,8.0661,,0.00%,,,,
009671,平安恒泽混合A,PAHZHHA,2021-11-01,1.0990,1.0990,0.25,0.64,0.70,0.16,4.47,10.18,,,5.94,9.90,2020-07-15,1,8.6060,1.00%,0.10%,1,0.10%,1,
009669,长信量化价值驱动混合C,CXLHJZQDHHC,2021-11-01,1.5911,1.5911,-1.18,-3.46,-2.67,-4.13,-1.80,14.48,,,-1.53,38.89,2020-06-09,1,13.1419,,0.00%,,,,
009665,汇添富医疗积极成长一年持有混合C,HTFYLJJCZYNCYHHC,2021-11-01,0.9959,0.9959,-3.24,-4.94,-8.34,-11.29,-13.42,-1.64,,,-6.39,-0.41,2020-08-21,1,2.8569,,0.00%,,,,
009664,汇添富医疗积极成长一年持有混合A,HTFYLJJCZYNCYHHA,2021-11-01,1.0054,1.0054,-3.23,-4.94,-8.27,-11.11,-13.07,-0.86,,,-5.76,0.54,2020-08-21,1,3.6730,1.50%,0.15%,1,0.15%,1,
009662,平安研究睿选混合C,PAYJRXHHC,2021-11-01,1.1972,1.1972,-0.55,1.66,3.36,-5.16,4.62,18.95,,,-1.47,19.72,2020-07-17,1,12.1699,,0.00%,,,,
009661,平安研究睿选混合A,PAYJRXHHA,2021-11-01,1.2065,1.2065,-0.54,1.68,3.41,-5.01,4.94,19.67,,,-0.98,20.65,2020-07-17,1,12.8369,1.50%,0.15%,1,0.15%,1,
009658,汇丰晋信中小盘低波动策略股票A,HFJXZXPDBDCLGPA,2021-11-01,1.0119,1.0119,0.44,-3.42,-4.84,0.42,1.66,2.99,,,7.45,1.19,2020-08-13,1,5.7025,1.50%,0.15%,1,0.15%,1,
009655,工银尊益中短债A,GYZYZDZA,2021-11-01,1.0576,1.0576,0.06,0.33,0.44,0.52,2.73,5.02,,,4.56,5.76,2020-07-20,1,5.0284,0.40%,0.04%,1,0.04%,1,
009654,大成丰享回报混合C,DCFXHBHHC,2021-11-01,1.0357,1.0357,-0.06,-0.20,0.83,2.26,3.50,,,,2.44,3.57,2020-11-18,1,3.39,,0.00%,,,,
009653,大成丰享回报混合A,DCFXHBHHA,2021-11-01,1.0397,1.0397,-0.06,-0.19,0.86,2.37,3.71,,,,2.79,3.97,2020-11-18,1,3.76,1.00%,0.10%,1,0.10%,1,
009652,海富通成长甄选混合C,HFTCZZXHHC,2021-11-01,1.7301,1.7301,-0.68,-1.20,-0.36,0.84,65.32,74.21,,,53.51,73.01,2020-09-27,1,69.2924,,0.00%,,,,
009651,海富通成长甄选混合A,HFTCZZXHHA,2021-11-01,1.7377,1.7377,-0.68,-1.20,-0.32,0.94,65.65,74.91,,,54.02,73.77,2020-09-27,1,69.9800,1.50%,0.15%,1,0.15%,1,
009647,南方核心成长混合C,NFHXCZHHC,2021-11-01,1.0693,1.0693,-0.46,-0.78,3.01,-2.90,-3.37,3.98,,,-4.19,6.93,2020-07-16,1,1.1862,,0.00%,,,,
009646,南方核心成长混合A,NFHXCZHHA,2021-11-01,1.0777,1.0777,-0.44,-0.76,3.07,-2.73,-3.07,4.61,,,-3.71,7.77,2020-07-16,1,1.7961,1.50%,0.15%,1,0.15%,1,
009645,东方阿尔法优势产业混合C,DFAEFYSCYHHC,2021-11-01,2.4263,2.4263,-2.89,-2.46,7.10,15.55,81.69,141.45,,,85.36,142.63,2020-06-28,1,130.2281,,0.00%,,,,
009644,东方阿尔法优势产业混合A,DFAEFYSCYHHA,2021-11-01,2.4424,2.4424,-2.89,-2.46,7.15,15.69,82.13,142.64,,,86.12,144.24,2020-06-28,1,131.3615,1.50%,0.15%,1,0.15%,1,
009641,中银证券优选行业龙头混合C,ZYZQYXHYLTHHC,2021-11-01,1.2327,1.2327,-2.15,-1.60,7.76,3.82,6.76,21.82,,,4.54,23.27,2020-09-01,1,17.0181,,0.00%,,,,
009640,中银证券优选行业龙头混合A,ZYZQYXHYLTHHA,2021-11-01,1.2399,1.2399,-2.15,-1.60,7.81,3.95,7.04,22.44,,,4.97,23.99,2020-09-01,1,17.6071,1.50%,0.15%,1,0.15%,1,
009639,华泰紫金周周购12个月滚动债发起C,HTZJZZG12GYGDZFQC,2021-11-01,1.0497,1.0497,0.37,0.49,1.35,1.08,1.28,3.54,,,2.80,4.97,2020-06-18,1,2.2240,,0.00%,,,,
009638,华泰紫金周周购12个月滚动债发起A,HTZJZZG12GYGDZFQA,2021-11-01,1.0538,1.0538,0.38,0.50,1.39,1.16,1.41,3.83,,,3.04,5.38,2020-06-18,1,2.4983,0.50%,0.50%,99,0.50%,99,
009637,招商信用添利债券(LOF)C,ZSXYTLZQLOFC,2021-11-01,1.0403,1.0903,0.05,0.27,0.42,0.74,2.79,5.62,,,5.06,6.98,2020-06-01,1,5.1956,,0.00%,,,,
009636,华泰柏瑞景气优选A,HTBRJQYXA,2021-11-01,1.3885,1.3885,-0.32,1.22,6.11,-0.90,24.11,29.63,,,17.50,38.85,2020-06-17,1,20.6552,1.50%,0.15%,1,0.15%,1,
009635,鹏华安睿两年持有期混合C,PHARLNCYQHHC,2021-11-01,1.0701,1.0701,-0.10,-0.12,0.29,0.01,2.17,6.78,,,4.57,7.01,2020-07-29,3,6.5795,,0.00%,,,,
009634,鹏华安睿两年持有期混合A,PHARLNCYQHHA,2021-11-01,1.0768,1.0768,-0.10,-0.11,0.34,0.13,2.43,7.32,,,5,7.68,2020-07-29,3,7.1215,1.00%,0.10%,1,0.10%,1,
009631,浦银安盛ESG责任投资混合C,PYASESGZRTZHHC,2021-11-01,0.9506,0.9506,0.33,-1.16,-1.35,-1.92,-4.38,,,,,-4.94,2021-03-16,1,-5.85,,0.00%,,,,
009630,浦银安盛ESG责任投资混合A,PYASESGZRTZHHA,2021-11-01,0.9527,0.9527,0.33,-1.16,-1.32,-1.82,-4.21,,,,,-4.73,2021-03-16,1,-5.66,1.50%,0.15%,1,0.15%,1,
009626,浦银安盛养老2040三年持有混合(FOF),PYASYL2040SNCYHHFOF,2021-10-28,0.9934,0.9934,-1.52,-1.41,0.56,-2.70,-1.88,,,,-1.46,-0.66,2020-12-16,3,-1.56,1.20%,0.12%,1,0.12%,1,
009625,天弘中债3-5年政金债,THZZ35NZJZ,2021-11-01,1.0022,1.0383,0.10,0.25,0.01,0.28,2.34,4.60,,,3.31,3.87,2020-06-03,1,4.8166,0.50%,0.05%,1,0.05%,1,
009623,长城创新驱动混合,CCCXQDHH,2021-11-01,1.0850,1.0850,-1.77,-2.47,-1.38,-5.70,-2.62,7.84,,,0.82,8.50,2020-06-23,1,7.8919,1.50%,0.15%,1,0.15%,1,
009622,中欧心益稳健6个月混合C,ZOXYWJ6GYHHC,2021-11-01,1.0937,1.0937,0.06,0.24,0.85,1.28,3.94,7.79,,,5.24,9.37,2020-07-06,1,7.1774,,0.00%,,,,
009621,中欧心益稳健6个月混合A,ZOXYWJ6GYHHA,2021-11-01,1.0995,1.0995,0.07,0.25,0.89,1.38,4.16,8.22,,,5.60,9.95,2020-07-06,1,7.6128,0.40%,0.04%,1,0.04%,1,
009620,博时女性消费主题混合C,BSNXXFZTHHC,2021-11-01,0.9812,1.0366,-1.54,-0.84,0.40,-2.66,-8.16,2.43,,,-8.71,2.73,2020-06-30,1,2.0127,,0.00%,,,,
009619,博时女性消费主题混合A,BSNXXFZTHHA,2021-11-01,0.9842,1.0421,-1.54,-0.84,0.44,-2.56,-7.97,2.81,,,-8.43,3.25,2020-06-30,1,2.3966,1.80%,0.18%,1,0.18%,1,
009618,交银启汇混合,JYQHHH,2021-11-01,1.1905,1.1905,-1.36,-0.83,-0.56,-3.90,-2.93,14.04,,,0.92,19.05,2020-07-07,1,15.4977,1.50%,0.15%,1,0.15%,1,
009617,东兴兴利债券C,DXXLZQC,2021-11-01,1.0403,1.1503,0.07,0.16,0.57,1.18,2.16,3.99,,,3.56,5.66,2020-05-27,1,3.8546,,0.00%,,,,
009614,上银中证500指数增强型C,SYZZ500ZSZQXC,2021-11-01,1.1544,1.1544,0.29,-1.24,-1.41,3.06,13.85,25.08,,,24.36,15.44,2020-07-01,1,18.5521,,0.00%,,,,
009613,上银中证500指数增强型A,SYZZ500ZSZQXA,2021-11-01,1.1589,1.1589,0.29,-1.24,-1.40,3.13,14.01,25.45,,,24.65,15.89,2020-07-01,1,18.8955,1.20%,0.12%,1,0.12%,1,
009612,兴全汇享一年持有混合C,XQHXYNCYHHC,2021-11-01,1.1119,1.1119,0.36,-0.04,0.56,2.77,4.58,8.13,,,5.69,11.19,2020-07-08,1,7.6017,,0.00%,,,,
009611,兴全汇享一年持有混合A,XQHXYNCYHHA,2021-11-01,1.1148,1.1148,0.35,-0.04,0.57,2.82,4.69,8.34,,,5.87,11.48,2020-07-08,1,7.8113,1.20%,0.12%,1,0.12%,1,
009610,天弘永利债券C,THYLZQC,2021-11-01,1.0916,1.1891,0.25,0.24,0.05,4.34,7.80,11.07,,,10.93,19.70,2020-05-27,1,10.7097,0.00%,0.00%,,0.00%,0,
009609,广发中证500指数增强C,GFZZ500ZSZQC,2021-11-01,1.1466,1.1466,0.82,-0.76,-2.76,2.89,8.93,15.79,,,13.09,14.66,2020-10-15,1,14.6100,,0.00%,,,,
009608,广发中证500指数增强A,GFZZ500ZSZQA,2021-11-01,1.1515,1.1515,0.82,-0.75,-2.73,3,9.16,16.27,,,13.47,15.15,2020-10-15,1,15.0800,1.50%,0.15%,1,0.15%,1,
009607,长信稳健精选混合C,CXWJJXHHC,2021-11-01,1.1581,1.1581,0.34,-0.20,0.72,1.73,5,12.46,,,6.50,15.81,2020-07-16,1,11.6057,,0.00%,,,,
009606,长信稳健精选混合A,CXWJJXHHA,2021-11-01,1.1641,1.1641,0.34,-0.19,0.75,1.84,5.22,12.91,,,6.86,16.41,2020-07-16,1,12.0575,0.80%,0.08%,1,0.08%,1,
009603,国金惠鑫短债债券E,GJHXDZZQE,2021-11-01,1.0598,1.0598,0.01,0.04,0.17,0.48,1.13,2.79,,,2.16,1.74,2020-05-25,1,2.7859,,0.00%,,,,
009602,招商科技动力3个月股票C,ZSKJDL3GYGPC,2021-11-01,1.0181,1.0181,-1.06,-0.76,5.47,-2.23,-2.10,1.87,,,-4.30,1.81,2020-09-14,1,-0.8207,,0.00%,,,,
009601,招商科技动力3个月股票A,ZSKJDL3GYGPA,2021-11-01,1.0274,1.0274,-1.05,-0.74,5.55,-2.01,-1.69,2.70,,,-3.66,2.74,2020-09-14,1,-0.0200,1.50%,0.15%,1,0.15%,1,
009597,泰康创新成长混合C,TKCXCZHHC,2021-11-01,1.1622,1.1622,-0.34,1.32,4.96,-1.15,1.42,14.45,,,2,16.22,2020-09-07,1,9.2906,,0.00%,,,,
009596,泰康创新成长混合A,TKCXCZHHA,2021-11-01,1.1689,1.1689,-0.34,1.33,5,-1.02,1.68,15.02,,,2.43,16.89,2020-09-07,1,9.8365,1.50%,0.15%,1,0.15%,1,
009592,博时研究精选持有期混合C,BSYJJXCYQHHC,2021-11-01,1.1380,1.1380,-0.28,-2.09,2.10,-0.88,8.57,13.99,,,6.30,13.80,2020-06-24,1,12.1614,,0.00%,,,,
009591,博时研究精选持有期混合A,BSYJJXCYQHHA,2021-11-01,1.1504,1.1504,-0.28,-2.07,2.17,-0.67,9.01,14.91,,,7.01,15.04,2020-06-24,1,13.0585,1.50%,0.15%,1,0.15%,1,
009590,东方盛世灵活配置混合C,DFSSLHPZHHC,2021-11-01,1.4819,1.4819,0.07,-0.48,0.38,2.88,0.93,6.40,,,1.15,15.95,2020-06-11,1,7.3023,,0.00%,,,,
009582,国寿中债3-5年政金债指数C,GSZZ35NZJZZSC,2021-11-01,1.0295,1.0325,0.09,0.22,0.07,0.35,2.20,,,,2.91,3.26,2020-12-11,1,3.004537,,0.00%,,,,
009581,国寿中债3-5年政金债指数A,GSZZ35NZJZZSA,2021-11-01,1.0302,1.0332,0.10,0.23,0.06,0.36,2.24,,,,2.98,3.33,2020-12-11,1,3.094653,0.50%,0.05%,1,0.05%,1,
009580,招商双债增强债券(LOF)D,ZSSZZQZQLOFD,2021-11-01,1.3960,1.3960,0.07,0.36,0.50,0.72,3.03,5.20,,,5.12,5.28,2020-05-25,1,4.9886,0.45%,0.045%,1,0.045%,1,
009576,东方红智远三年持有混合,DFHZYSNCYHH,2021-11-01,1.3588,1.3588,0.10,-0.56,-1.03,-1.01,-8.64,17,,,-3.81,35.88,2020-06-23,3,19.5734,1.50%,1.50%,99,1.50%,99,
009575,德邦安益6个月持有期混合C,DBAY6GYCYQHHC,2021-11-01,1.0382,1.0382,0.03,0.04,0.66,2.59,2.64,,,,3.63,3.82,2020-11-27,1,3.44,,0.00%,,,,
009574,德邦安益6个月持有期混合A,DBAY6GYCYQHHA,2021-11-01,1.0421,1.0421,0.04,0.05,0.70,2.69,2.85,,,,3.98,4.21,2020-11-27,1,3.81,1.00%,0.10%,1,0.10%,1,
009573,南方养老2045三年持有混合(FOF),NFYL2045SNCYHHFOF,2021-10-28,1.0932,1.0932,-0.54,-0.49,0.21,1.76,2.46,6.33,,,1.33,9.32,2020-07-22,3,6.4422,1.20%,0.12%,1,0.12%,1,
009572,南方养老2040三年持有混合(FOF),NFYL2040SNCYHHFOF,2021-10-28,1.0999,1.0999,-0.52,-0.34,-0.20,2.52,2.78,8.10,,,3.79,9.99,2020-07-29,3,8.1342,1.20%,0.12%,1,0.12%,1,
009571,鹏华匠心精选混合C,PHJXJXHHC,2021-11-01,0.9379,0.9379,-1.68,-3.95,-3.05,-2.79,-14.15,-8.60,,,-17.11,-6.21,2020-07-10,1,-4.3457,,0.00%,,,,
009570,鹏华匠心精选混合A,PHJXJXHHA,2021-11-01,0.9478,0.9478,-1.67,-3.94,-2.98,-2.58,-13.80,-7.86,,,-16.55,-5.22,2020-07-10,1,-3.5763,1.50%,0.15%,1,0.15%,1,
009569,浙商智多宝稳健一年持有期C,ZSZDBWJYNCYQC,2021-11-01,1.0525,1.0543,0.24,0,-0.43,0.21,0.82,6.04,,,2.47,5.44,2020-07-23,1,5.3920,,0.00%,,,,
009568,浙商智多宝稳健一年持有期A,ZSZDBWJYNCYQA,2021-11-01,1.0588,1.0610,0.25,0.01,-0.40,0.33,1.08,6.58,,,2.90,6.11,2020-07-23,1,5.9178,1.20%,0.12%,1,0.12%,1,
009565,汇安消费龙头混合C,HAXFLTHHC,2021-11-01,0.9107,0.9107,-0.43,0.67,2.12,7.88,-14.45,-8.03,,,-17.19,-8.93,2020-08-11,1,-9.8410,,0.00%,,,,
009564,汇安消费龙头混合A,HAXFLTHHA,2021-11-01,0.9163,0.9163,-0.42,0.69,2.16,8.02,-14.24,-7.57,,,-16.85,-8.37,2020-08-11,1,-9.3952,1.50%,0.15%,1,0.15%,1,
009560,上银中债1-3年国开行债券指数,SYZZ13NGKHZQZS,2021-11-01,1.0399,1.0399,0.04,0.09,0.03,0.35,1.87,3.80,,,2.83,3.99,2020-06-11,1,3.8685,0.80%,0.08%,1,0.08%,1,
009559,嘉实稳惠6个月持有期混合C,JSWH6GYCYQHHC,2021-11-01,1.0542,1.0542,0.25,0.03,0.57,1.49,2.74,,,,4.46,5.42,2020-11-27,1,4.86,,0.00%,,,,
009558,嘉实稳惠6个月持有期混合A,JSWH6GYCYQHHA,2021-11-01,1.0581,1.0581,0.25,0.03,0.60,1.59,2.94,,,,4.80,5.81,2020-11-27,1,5.24,1.00%,0.10%,1,0.10%,1,
